###############
#    GaPSE    #
############### 
#
# The Cosmology considered had the following paremeters:
# 
# - Matter Power Spectrum input file: "../test/datatest/file_pk.txt"
# - Background data input file: "../data/WideA_ZA_background.dat"
# - F window function input file: "../data/F_REFERENCE_pi2.txt"
# - Integrated F window function input file: "../data/IntegrF_REFERENCE_pi2_z115.txt"
#
# - Basic CosmoParams considered: 
#	 z_min = 1.0 	 z_max = 1.5
#	 θ_max = 1.5707963267948966 [rad] 	 h_0 = 0.7
#	 Ω_b = 0.0489 	 Ω_cdm = 0.25102 	 Ω_M0 = 0.29992
#	 b = 1.5 	 f_evo = 0.0 	 s_b = 0.0
#
# - CosmoParams about the Input Power Spectrum: 
#	 fit_left_min = 1.0e-6 	 fit_right_min = 10.0 	 
#	 fit_left_max = 3.0e-6 	 fit_right_max = 20.0 	 
#
# - CosmoParams about the Input Power Spectrum Tools: 
#	 k_max = 10.0 	 fit_max = 0.5 	 N = 1024 	 
#	 con = true 	 k_min = 1.0e-8 	 fit_min = 0.05 	 
#
# - Computed quantities: 
# 	 effective redshift z_eff = 1.2613556177172358 
# 	 comoving s_min = 2312.5774317555542 Mpc/h_0
# 	 comoving s_max = 3054.483020067565 Mpc/h_0
# 	 comoving s_eff = 2725.877200832351 Mpc/h_0
# 	 Volume of the survey V_survey = 3.3783056930052956e10 Mpc^3/h_0^3
# 	 σ_0 = 15.593462966741178
# 	 σ_1 = 15.074895881392285
# 	 σ_2 = 100.85852368830226
# 	 σ_3 = 3735.1226181519773
# 	 σ_4 = 3.415930015488999e6
# 	 (where σ_i = \int_{k_{min}}^{k_{max}}\frac{dq}{2 π^2} q^{2-i} P(q))
# 
#
#
#
# LIST = auto_newton + auto_lensing + lensing_newton + newton_lensing + doppler_newton + newton_doppler + doppler_lensing + lensing_doppler + newton_integratedgp + integratedgp_newton
# k 	 P_0^{ppg} 	 P_0^{GNCsum} 	 P_0^{S} 	 P_0^{GNCsum - LIST}
0.43233334912658367 	 411.70175623800765 	 411.7316498507068 	  0.016145557627039175 	 5.745044229424162e-5 
0.4399525577207435 	 397.56123646851745 	 397.5845386386792 	  0.015449754276033898 	 3.229395894272196e-5 
0.44770604311709433 	 383.77478983631926 	 383.79209035940573 	  0.014781017878989274 	 9.015937257909951e-6 
0.4555961717372122 	 370.1426379460544 	 370.1542264054948 	  0.014136203835163556 	 -1.3356686384460217e-5 
0.4636253517072036 	 356.6933449327004 	 356.70025405785816 	  0.013512827512813661 	 -3.521610564798572e-5 
0.4717960335926845 	 343.4879101899119 	 343.49003278058996 	  0.012913397531780238 	 -5.5770189615867214e-5 
0.4801107111467109 	 330.7841255817749 	 330.7796743264907 	  0.012340589095516134 	 -7.484065704999378e-5 
0.4885719220708909 	 318.71946730724085 	 318.70957627192325 	  0.011795682875558013 	 -9.231893671551987e-5 
0.4971822487899101 	 307.24201584078014 	 307.22694002327864 	  0.011277546523802858 	 -0.00010774261315896506 
0.5059443192397071 	 296.2746002467329 	 296.2530676742625 	  0.010783792292721913 	 -0.0001219538393578776 
0.5148608076695385 	 285.61613850576106 	 285.58972038930915 	  0.010310682282591663 	 -0.00013527377984833268 
0.5239344354581809 	 275.1624929631756 	 275.1313737844265 	  0.009855374344412296 	 -0.00014830054005080431 
0.5331679719445147 	 264.995031294464 	 264.95953148556026 	  0.009418565445123294 	 -0.00016081435956524667 
0.5425642352727479 	 255.1580186521159 	 255.11964986241412 	  0.008999647576626918 	 -0.00017240609922035413 
0.5521260932525344 	 245.72076153951693 	 245.67869902285287 	  0.008599842029726931 	 -0.0001830072252006049 
0.5618564642342508 	 236.70348581265776 	 236.65832616668263 	  0.008219326563819462 	 -0.0001923045212286204 
0.5717583179996988 	 228.00159745788494 	 227.95260133378372 	  0.007855690911331195 	 -0.00020081299412509718 
0.581834676668505 	 219.57552979093578 	 219.52173834241114 	  0.0075076656595142325 	 -0.00020900315818557668 
0.5920886156204938 	 211.42957267637166 	 211.37207083348855 	  0.007174110148463894 	 -0.0002170366210763699 
0.6025232644343167 	 203.54762893269702 	 203.48664905097164 	  0.006854416491264227 	 -0.0002246423030365527 
0.6131418078426232 	 195.94404475285637 	 195.88062654730595 	  0.006548619107797773 	 -0.00023153854355860122 
0.6239474867040643 	 188.6269658622766 	 188.56078762304548 	  0.006257082385333697 	 -0.00023758337891634625 
0.6349435989924274 	 181.57213724811888 	 181.50331995976276 	  0.005978656646781253 	 -0.00024298693199397719 
0.6461335008032022 	 174.76901913588335 	 174.6974907622559 	  0.005712117425174885 	 -0.0002482854538551688 
0.6575206073778856 	 168.22180499048193 	 168.1473711980314 	  0.005457127107890726 	 -0.00025352611736945656 
0.6691083941463404 	 161.90534652654017 	 161.82900270136585 	  0.005213077546470179 	 -0.00025842736153303526 
0.6809003977875204 	 155.79209144093468 	 155.71309087206492 	  0.004979913715394582 	 -0.0002627538521844679 
0.6929002173088927 	 149.89211991945004 	 149.8107587664432 	  0.004757330378853353 	 -0.00026645959386864207 
0.7051115151448814 	 144.23018235394358 	 144.14690359768565 	  0.004544623881725386 	 -0.00026996046743716214 
0.7175380182746685 	 138.79231739996808 	 138.7068465224616 	  0.0043410507366349604 	 -0.0002735267513902223 
0.7301835193596982 	 133.5282954646785 	 133.44060767902675 	  0.004146288718231382 	 -0.00027693108694284817 
0.7430518779012232 	 128.43193814571558 	 128.3417886178173 	  0.0039603140002864076 	 -0.00027990659951918426 
0.7561470214182548 	 123.54376393632234 	 123.45184679255468 	  0.00378279946175145 	 -0.00028239270575330916 
0.7694729466462702 	 118.8592324449884 	 118.76610311006789 	  0.0036131346071411963 	 -0.0002847598877406075 
0.7830337207570459 	 114.31893892957 	 114.22419256663852 	  0.003450705190413364 	 -0.00028722405919502284 
0.7968334825999892 	 109.92517903216245 	 109.82886336500533 	  0.003295462866061956 	 -0.00028953322758105645 
0.8108764439653464 	 105.728233404405 	 105.63074303488992 	  0.0031473228801162214 	 -0.00029144276052834 
0.8251668908696714 	 101.69168295918846 	 101.59316297257327 	  0.0030058749575692842 	 -0.00029305682481401584 
0.8397091848639511 	 97.76788762644846 	 97.66798860898294 	  0.0028705909155659908 	 -0.00029473327167251373 
0.8545077643647822 	 94.00264092267341 	 93.90102093887292 	  0.002741174605492621 	 -0.0002964384729837912 
0.86956714600901 	 90.40606425544578 	 90.30300196493523 	  0.0026176313264224633 	 -0.00029785978707997025 
0.8848919260322392 	 86.91248831698182 	 86.80809959852813 	  0.0024997923862650987 	 -0.0002989817125483194 
0.9004867816716393 	 83.5428497513429 	 83.43763669582438 	  0.0023871261723279317 	 -0.0003001178320580388 
0.9163564725934723 	 80.33483234450357 	 80.22907382100895 	  0.0022793210117752634 	 -0.00030133144532636243 
0.9325058423457786 	 77.22465952140305 	 77.11770362029152 	  0.002176465592155418 	 -0.0003023204374300897 
0.9489398198366633 	 74.21844842916408 	 74.1101747587306 	  0.002078327109984341 	 -0.00030306030189435464 
0.965663420838637 	 71.35815547363569 	 71.24935254830415 	  0.0019845252955749404 	 -0.00030384714978257837 
0.9826817495194652 	 68.58468653357585 	 68.47542341166637 	  0.001894794175448083 	 -0.0003046805303547806 
1.0 	 65.90966140438384 	 65.79934046863158 	  0.001809183395128359 	 -0.00030528285154009347 
