###################################
#   ____       ____  ____  _____  #
#  / ___| __ _|  _ \/ ___|| ____| #
# | |  _ / _` | |_) \___ \|  _|   #
# | |_| | (_| |  __/ ___) | |___  # 
#  \____|\__,_|_|   |____/|_____| #
###################################
# 
#
# The I_l^n and their ratio to the analytic large-s asymptote
#   A / (2 pi^2) * M_l(mu) * s^-(3+n_s) ,   mu = 3 + n_s - n
# with P(q) -> A q^n_s for q -> 0 . All the ratios must tend to 1 .
#
# From the `InputPS` left fit: n_s = 0.9599997973713535 , A = 3.0123088245442463e6
# Shown only for 10.0 <= s <= 96466.16199111959 , where every I_l^n is a spline.
#
# s [h_0^{-1} Mpc] 	 I00 	 I20 	 I40 	 I02 	 I22 	 I31 	 I13 	 I11 	 I00_ratio 	 I20_ratio 	 I40_ratio 	 I02_ratio 	 I22_ratio 	 I31_ratio 	 I13_ratio 	 I11_ratio
25.512819005462422 	 0.0527916029660136 	 0.08700987346262758 	 0.08283964045013423 	 0.08057940693625774 	 0.014172941683226423 	 0.024264216273251694 	 0.03158411620661339 	 0.046600492142880395 	 -0.06690809393793623 	 0.02673365404176856 	 0.004441351755519716 	 0.19216090850407658 	 0.017934049919531386 	 0.007753351597627979 	 0.07833270599691887 	 0.05669900707044055
26.334535171671746 	 0.048927194973110225 	 0.08280099613991937 	 0.07956157085251092 	 0.0742399429615267 	 0.01342080989303332 	 0.023194652427490053 	 0.029220250951601832 	 0.04390939703767653 	 -0.07030436206306004 	 0.028843203428799924 	 0.004836135488947549 	 0.20072282058297036 	 0.019253746239842304 	 0.008402900563514146 	 0.08216303760263442 	 0.060570417689482785
27.182717149348836 	 0.045297625400079734 	 0.07875000914321911 	 0.07637602247966033 	 0.06837054162690044 	 0.012702014634968863 	 0.022160861660411358 	 0.027024185420640168 	 0.04134921151443296 	 -0.07379476168886782 	 0.03110116728285573 	 0.005263447465827437 	 0.209578287252916 	 0.02065985517048834 	 0.009102195157994814 	 0.08615159105254638 	 0.06466785746883391
28.058217348614647 	 0.04189178278614005 	 0.07485318702267005 	 0.07328202780782976 	 0.06293838575547973 	 0.012015432696696861 	 0.02116217354721427 	 0.02498460615068032 	 0.03891498993627003 	 -0.07737436298235127 	 0.033516180236652926 	 0.005725703812450623 	 0.2187313388588149 	 0.022157064601686545 	 0.009854575399924485 	 0.09030282628785401 	 0.06900114657686737
28.961915633991705 	 0.03869919490923698 	 0.07110652961517924 	 0.0702787864978199 	 0.05791281937552393 	 0.011359962095332491 	 0.020197902301857036 	 0.023090927156866274 	 0.036601908174805416 	 -0.0810379261753803 	 0.036097061495266654 	 0.006225493714348396 	 0.22818561595742679 	 0.023750230888210027 	 0.01066355607791845 	 0.09462117818667512 	 0.07358024963823903
29.89472020865459 	 0.03570955971343309 	 0.06750623743890721 	 0.06736519541110134 	 0.05326521292119281 	 0.0107345226534896 	 0.01926734755000123 	 0.021333245191477335 	 0.03440526571744676 	 -0.08477914430891505 	 0.03885298707291497 	 0.006765552427769706 	 0.23794433445895427 	 0.025444377803433893 	 0.011532829361024642 	 0.09911104379648605 	 0.07841526076463008
30.85756852716052 	 0.032912622335975826 	 0.06404881531896452 	 0.0645398164659393 	 0.04896884291712001 	 0.010138056751802802 	 0.018369804540700554 	 0.01970229988960383 	 0.03232047921831344 	 -0.0885900944281614 	 0.04179359761915617 	 0.007348751483580323 	 0.24801028319549787 	 0.027244695697588757 	 0.012466272477939105 	 0.10377678094114587 	 0.08351637026780745
31.851428237577114 	 0.03029847211311718 	 0.060730755905855825 	 0.06180123645646906 	 0.04499876954235202 	 0.009569529268759869 	 0.017504570337474993 	 0.01818943293706624 	 0.030343076006324337 	 -0.09246163134250905 	 0.04492886913908466 	 0.007978130645779376 	 0.25838579213446006 	 0.029156538549811848 	 0.013467955720110187 	 0.1086226952754672 	 0.08889382001344429
32.87729815395404 	 0.02785756303635231 	 0.057548518549359766 	 0.05914807483662445 	 0.041331717108232045 	 0.009027927154837499 	 0.01667094191228347 	 0.016786548087774245 	 0.02846869386190402 	 -0.09638336617912091 	 0.04826908806610445 	 0.008656906727459649 	 0.26907266740930386 	 0.031185418708380683 	 0.014542146244424412 	 0.11365301432619586 	 0.0945578636543329
33.93620926011613 	 0.02558066187983246 	 0.05449858562137227 	 0.05657891880797472 	 0.03794596933463152 	 0.008512259483775944 	 0.015868214918478146 	 0.015486076272897123 	 0.026693082500401567 	 -0.10034341797539598 	 0.051824882000864866 	 0.009388471961061781 	 0.2800721544061254 	 0.0333370013144096 	 0.01569331125252286 	 0.1188718710521342 	 0.10051872771538277
